,date,epsActual,epsEstimated,eps_surprise,ticker
24,2020-04-16,0.75,0.66,0.08999999999999997,TSM
23,2020-07-16,0.78,0.73,0.050000000000000044,TSM
22,2020-10-15,0.9,0.92,-0.020000000000000018,TSM
21,2021-01-14,0.97,0.92,0.04999999999999993,TSM
20,2021-04-15,0.96,0.91,0.04999999999999993,TSM
19,2021-07-15,0.93,0.89,0.040000000000000036,TSM
18,2021-10-14,1.08,1.05,0.030000000000000027,TSM
17,2022-01-13,1.15,1.12,0.029999999999999805,TSM
16,2022-04-14,1.4,1.31,0.08999999999999986,TSM
15,2022-07-14,1.55,1.5,0.050000000000000044,TSM
14,2022-10-13,1.79,1.69,0.10000000000000009,TSM
13,2023-01-12,1.82,1.8,0.020000000000000018,TSM
12,2023-04-20,1.31,1.21,0.10000000000000009,TSM
11,2023-07-20,1.14,1.07,0.06999999999999984,TSM
10,2023-10-19,1.29,1.16,0.13000000000000012,TSM
9,2024-01-18,1.44,1.37,0.06999999999999984,TSM
8,2024-04-18,1.39,1.32,0.06999999999999984,TSM
7,2024-07-18,1.48,1.37,0.10999999999999988,TSM
6,2024-10-17,1.94,1.74,0.19999999999999996,TSM
5,2025-01-16,2.24,2.17,0.07000000000000028,TSM
4,2025-04-17,2.12,2.03,0.0900000000000003,TSM
3,2025-07-17,2.47,2.37,0.10000000000000009,TSM
2,2025-10-16,,2.56,,TSM
82,2005-10-26,0.0004,0.00035,5.000000000000002e-05,BIDU
81,2006-02-21,-0.00204,-0.00167,-0.0003700000000000001,BIDU
80,2006-05-09,0.00167,0.00179,-0.00011999999999999988,BIDU
79,2006-07-26,0.00265,0.00233,0.00031999999999999997,BIDU
78,2006-10-31,0.00391,0.0033,0.0006100000000000003,BIDU
77,2007-02-14,0.00607,0.0043,0.0017699999999999999,BIDU
76,2007-04-26,0.00399,0.00398,9.999999999999593e-06,BIDU
75,2007-07-25,0.00668,0.00535,0.0013300000000000005,BIDU
74,2007-10-25,0.00866,0.00781,0.0008499999999999992,BIDU
73,2008-02-13,0.01249,0.01029,0.002199999999999999,BIDU
72,2008-04-24,0.00749,0.0075,-9.999999999999593e-06,BIDU
71,2008-07-23,0.01607,0.01411,0.0019600000000000017,BIDU
70,2008-10-22,0.02187,0.01901,0.0028600000000000014,BIDU
69,2009-02-18,0.01751,0.01893,-0.0014199999999999977,BIDU
68,2009-04-27,0.01169,0.01163,6.0000000000001025e-05,BIDU
67,2009-07-23,0.02342,0.02088,0.0025400000000000006,BIDU
66,2009-10-26,0.03075,0.0272,0.003550000000000001,BIDU
65,2010-02-09,0.02634,0.02475,0.0015899999999999977,BIDU
64,2010-04-28,0.0293,0.02206,0.00724,BIDU
63,2010-07-21,0.05162,0.04586,0.005760000000000001,BIDU
62,2010-10-21,0.06763,0.06312,0.00451,BIDU
61,2011-01-31,0.07614,0.06853,0.007610000000000006,BIDU
60,2011-04-27,0.07222,0.06914,0.0030800000000000133,BIDU
59,2011-07-25,0.1118,0.1025,0.009300000000000003,BIDU
58,2011-10-27,0.1321,0.1305,0.0015999999999999903,BIDU
57,2012-02-16,0.146,0.1444,0.0015999999999999903,BIDU
56,2012-04-24,0.1348,0.1332,0.0015999999999999903,BIDU
55,2012-07-23,0.1942,0.1738,0.0204,BIDU
54,2012-10-29,1.39,1.28,0.10999999999999988,BIDU
53,2013-02-04,1.31,1.28,0.030000000000000027,BIDU
52,2013-04-25,1.0,1.03,-0.030000000000000027,BIDU
51,2013-07-24,1.22,1.21,0.010000000000000009,BIDU
50,2013-10-29,1.48,1.43,0.050000000000000044,BIDU
49,2014-02-26,1.37,1.38,-0.009999999999999787,BIDU
48,2014-04-24,1.24,0.94,0.30000000000000004,BIDU
47,2014-07-24,1.63,1.24,0.3899999999999999,BIDU
46,2014-10-29,1.9,1.62,0.2799999999999998,BIDU
45,2015-02-11,1.61,1.61,0.0,BIDU
44,2015-04-29,1.22,1.13,0.09000000000000008,BIDU
43,2015-07-27,1.81,1.8,0.010000000000000009,BIDU
42,2015-10-29,1.43,1.2,0.22999999999999998,BIDU
41,2016-02-25,0.34,1.01,-0.6699999999999999,BIDU
40,2016-04-28,1.04,0.78,0.26,BIDU
39,2016-07-28,1.22,0.94,0.28,BIDU
38,2016-10-27,1.49,0.87,0.62,BIDU
37,2017-02-23,1.91,0.93,0.9799999999999999,BIDU
36,2017-04-27,1.0,0.85,0.15000000000000002,BIDU
35,2017-07-27,2.36,1.42,0.94,BIDU
34,2017-10-26,3.89,2.19,1.7000000000000002,BIDU
33,2018-02-13,2.29,2.05,0.2400000000000002,BIDU
32,2018-04-26,2.6,1.73,0.8700000000000001,BIDU
31,2018-07-31,3.18,2.63,0.5500000000000003,BIDU
30,2018-10-30,2.77,2.57,0.20000000000000018,BIDU
29,2019-02-21,1.92,1.69,0.22999999999999998,BIDU
28,2019-05-16,0.41,0.41,0.0,BIDU
27,2019-08-19,1.47,0.94,0.53,BIDU
26,2019-11-06,1.76,1.25,0.51,BIDU
25,2020-02-27,3.81,3.71,0.10000000000000009,BIDU
24,2020-05-18,1.25,0.64,0.61,BIDU
23,2020-08-13,2.08,1.39,0.6900000000000002,BIDU
22,2020-11-16,3.0,1.85,1.15,BIDU
21,2021-02-17,3.08,2.51,0.5700000000000003,BIDU
20,2021-05-18,1.89,1.44,0.44999999999999996,BIDU
19,2021-08-12,2.39,1.93,0.4600000000000002,BIDU
18,2021-11-17,2.28,1.72,0.5599999999999998,BIDU
17,2022-03-01,1.82,1.38,0.44000000000000017,BIDU
16,2022-05-26,1.77,0.76,1.01,BIDU
15,2022-08-30,2.36,1.63,0.73,BIDU
14,2022-11-22,2.37,2.35,0.020000000000000018,BIDU
13,2023-02-22,2.21,2.14,0.06999999999999984,BIDU
12,2023-05-16,2.34,1.93,0.4099999999999999,BIDU
11,2023-08-22,3.11,2.57,0.54,BIDU
10,2023-11-21,2.8,2.45,0.34999999999999964,BIDU
9,2024-02-28,3.08,2.75,0.33000000000000007,BIDU
8,2024-05-16,2.76,2.3,0.45999999999999996,BIDU
7,2024-08-22,2.89,2.68,0.20999999999999996,BIDU
6,2024-11-21,2.36,2.49,-0.13000000000000034,BIDU
5,2025-02-18,2.63,1.97,0.6599999999999999,BIDU
4,2025-05-21,2.55,1.96,0.5899999999999999,BIDU
3,2025-08-20,1.9,1.74,0.15999999999999992,BIDU
2,2025-11-20,,1.33,,BIDU
133,1993-03-12,0.28,0.27,0.010000000000000009,TGT
132,1993-05-18,0.03,0.03227,-0.002270000000000001,TGT
131,1993-08-17,0.02,0.02473,-0.004729999999999998,TGT
130,1993-11-16,0.05,0.0498,0.00020000000000000573,TGT
128,1994-05-17,0.04,0.03662,0.003380000000000001,TGT
127,1994-08-16,0.05,0.05,0.0,TGT
126,1994-11-15,0.07,0.06,0.010000000000000009,TGT
123,1995-08-15,0.03,0.03022,-0.00022000000000000144,TGT
122,1995-11-14,0.04,0.05,-0.010000000000000002,TGT
120,1996-05-21,0.04,0.03301,0.006990000000000003,TGT
119,1996-08-20,0.11,0.09,0.020000000000000004,TGT
118,1996-11-19,0.12,0.1,0.01999999999999999,TGT
116,1997-05-20,0.13,0.09,0.04000000000000001,TGT
115,1997-08-19,0.15,0.13,0.01999999999999999,TGT
114,1997-11-18,0.17,0.15,0.020000000000000018,TGT
112,1998-05-19,0.17,0.16,0.010000000000000009,TGT
111,1998-08-18,0.18,0.18,0.0,TGT
110,1998-11-17,0.2,0.2,0.0,TGT
108,1999-05-18,0.22,0.19,0.03,TGT
107,1999-08-17,0.25,0.23,0.01999999999999999,TGT
106,1999-11-16,0.26,0.25,0.010000000000000009,TGT
104,2000-05-16,0.26,0.24,0.020000000000000018,TGT
103,2000-08-15,0.28,0.28,0.0,TGT
102,2000-11-14,0.24,0.23,0.009999999999999981,TGT
100,2001-05-29,0.28,0.28,0.0,TGT
99,2001-08-21,0.3,0.3,0.0,TGT
98,2002-02-28,0.73,0.72,0.010000000000000009,TGT
96,2002-05-21,0.38,0.36,0.020000000000000018,TGT
95,2002-08-15,0.38,0.37,0.010000000000000009,TGT
94,2003-02-20,0.75,0.75,0.0,TGT
92,2003-05-15,0.38,0.39,-0.010000000000000009,TGT
91,2003-08-14,0.39,0.4,-0.010000000000000009,TGT
90,2004-02-19,0.91,0.87,0.040000000000000036,TGT
88,2004-05-13,0.48,0.47,0.010000000000000009,TGT
87,2004-08-12,0.4,0.47,-0.06999999999999995,TGT
86,2005-02-17,0.9,0.89,0.010000000000000009,TGT
84,2005-05-12,0.55,0.53,0.020000000000000018,TGT
83,2005-08-11,0.61,0.59,0.020000000000000018,TGT
82,2006-02-16,1.06,1.05,0.010000000000000009,TGT
80,2006-05-15,0.63,0.64,-0.010000000000000009,TGT
79,2006-08-10,0.7,0.69,0.010000000000000009,TGT
78,2006-11-14,0.59,0.55,0.039999999999999925,TGT
77,2007-02-27,1.29,1.27,0.020000000000000018,TGT
76,2007-05-23,0.75,0.71,0.040000000000000036,TGT
75,2007-08-21,0.8,0.8,0.0,TGT
74,2007-11-20,0.56,0.62,-0.05999999999999994,TGT
73,2008-02-26,1.23,1.22,0.010000000000000009,TGT
72,2008-05-20,0.74,0.71,0.030000000000000027,TGT
71,2008-08-19,0.82,0.76,0.05999999999999994,TGT
70,2008-11-17,0.49,0.48,0.010000000000000009,TGT
69,2009-02-24,0.81,0.83,-0.019999999999999907,TGT
68,2009-05-20,0.69,0.6,0.08999999999999997,TGT
67,2009-08-18,0.79,0.66,0.13,TGT
66,2009-11-17,0.58,0.5,0.07999999999999996,TGT
65,2010-02-23,1.24,1.16,0.08000000000000007,TGT
64,2010-05-19,0.9,0.86,0.040000000000000036,TGT
63,2010-08-18,0.92,0.92,0.0,TGT
62,2010-11-17,0.68,0.68,0.0,TGT
61,2011-02-24,1.38,1.4,-0.020000000000000018,TGT
60,2011-05-18,0.99,0.94,0.050000000000000044,TGT
59,2011-08-17,1.03,0.97,0.06000000000000005,TGT
58,2011-11-16,0.82,0.74,0.07999999999999996,TGT
57,2012-02-23,1.43,1.4,0.030000000000000027,TGT
56,2012-05-16,1.04,1.01,0.030000000000000027,TGT
55,2012-08-15,1.06,1.01,0.050000000000000044,TGT
54,2012-11-15,0.81,0.77,0.040000000000000036,TGT
53,2013-02-27,1.47,1.48,-0.010000000000000009,TGT
52,2013-05-22,0.82,0.85,-0.030000000000000027,TGT
51,2013-08-21,0.97,0.96,0.010000000000000009,TGT
50,2013-11-21,0.84,0.62,0.21999999999999997,TGT
49,2014-02-26,1.3,0.8,0.5,TGT
48,2014-05-21,0.7,0.71,-0.010000000000000009,TGT
47,2014-08-20,0.78,0.78,0.0,TGT
46,2014-11-19,0.54,0.47,0.07000000000000006,TGT
45,2015-02-25,1.5,1.46,0.040000000000000036,TGT
44,2015-05-20,1.1,1.03,0.07000000000000006,TGT
43,2015-08-19,1.22,1.11,0.10999999999999988,TGT
42,2015-11-18,0.86,0.86,0.0,TGT
41,2016-02-24,1.52,1.54,-0.020000000000000018,TGT
40,2016-05-18,1.29,1.19,0.10000000000000009,TGT
39,2016-08-17,1.23,1.12,0.10999999999999988,TGT
38,2016-11-16,1.04,0.83,0.21000000000000008,TGT
37,2017-02-28,1.45,1.51,-0.06000000000000005,TGT
36,2017-05-17,1.21,0.91,0.29999999999999993,TGT
35,2017-08-16,1.23,1.19,0.040000000000000036,TGT
34,2017-11-15,0.91,0.86,0.050000000000000044,TGT
33,2018-03-06,1.37,1.39,-0.019999999999999796,TGT
32,2018-05-23,1.32,1.39,-0.06999999999999984,TGT
31,2018-08-22,1.47,1.4,0.07000000000000006,TGT
30,2018-11-20,1.09,1.12,-0.030000000000000027,TGT
29,2019-03-05,1.53,1.52,0.010000000000000009,TGT
28,2019-05-22,1.53,1.43,0.10000000000000009,TGT
27,2019-08-21,1.82,1.62,0.19999999999999996,TGT
26,2019-11-20,1.36,1.19,0.17000000000000015,TGT
25,2020-03-03,1.69,1.66,0.030000000000000027,TGT
24,2020-05-20,0.59,0.4,0.18999999999999995,TGT
23,2020-08-19,3.38,1.62,1.7599999999999998,TGT
22,2020-11-18,2.79,1.61,1.18,TGT
21,2021-03-02,2.67,2.54,0.1299999999999999,TGT
20,2021-05-19,3.69,2.25,1.44,TGT
19,2021-08-18,3.64,3.49,0.1499999999999999,TGT
18,2021-11-17,3.03,2.83,0.19999999999999973,TGT
17,2022-03-01,3.19,2.86,0.33000000000000007,TGT
16,2022-05-18,2.19,3.07,-0.8799999999999999,TGT
15,2022-08-17,0.39,0.72,-0.32999999999999996,TGT
14,2022-11-16,1.54,2.13,-0.5899999999999999,TGT
13,2023-02-28,1.89,1.4,0.49,TGT
12,2023-05-17,2.05,1.76,0.2899999999999998,TGT
11,2023-08-16,1.8,1.39,0.41000000000000014,TGT
10,2023-11-15,2.1,1.48,0.6200000000000001,TGT
9,2024-03-05,2.98,2.42,0.56,TGT
8,2024-05-22,2.03,2.06,-0.03000000000000025,TGT
7,2024-08-21,2.57,2.18,0.3899999999999997,TGT
6,2024-11-20,1.85,2.3,-0.44999999999999973,TGT
5,2025-03-04,2.41,2.27,0.14000000000000012,TGT
4,2025-05-21,1.3,1.56,-0.26,TGT
3,2025-08-20,2.05,2.04,0.009999999999999787,TGT
2,2025-11-19,,1.8,,TGT
22,2020-11-12,0.09,0.0196,0.07039999999999999,PLTR
21,2021-02-16,0.07,0.02411,0.04589000000000001,PLTR
20,2021-05-11,0.04,0.03667,0.0033299999999999996,PLTR
19,2021-08-12,0.04,0.0354,0.0046,PLTR
18,2021-11-09,0.04,0.03657,0.0034300000000000025,PLTR
17,2022-02-17,0.02,0.03575,-0.015749999999999997,PLTR
16,2022-05-09,0.02,0.037,-0.016999999999999998,PLTR
15,2022-08-08,-0.01,-0.00429,-0.00571,PLTR
14,2022-11-07,0.01,0.01618,-0.00618,PLTR
13,2023-02-13,0.04,0.02662,0.01338,PLTR
12,2023-05-08,0.05,0.03986,0.010140000000000003,PLTR
11,2023-08-07,0.05,0.05,0.0,PLTR
10,2023-11-02,0.07,0.06,0.010000000000000009,PLTR
9,2024-02-05,0.08,0.07563,0.004369999999999999,PLTR
8,2024-05-06,0.08,0.07728,0.00272,PLTR
7,2024-08-05,0.09,0.0805,0.009499999999999995,PLTR
6,2024-11-04,0.1,0.09064,0.009360000000000007,PLTR
5,2025-02-03,0.14,0.11,0.030000000000000013,PLTR
4,2025-05-05,0.13,0.1286,0.0014000000000000123,PLTR
3,2025-08-04,0.16,0.1382,0.021800000000000014,PLTR
2,2025-11-03,,0.17,,PLTR
28,2019-05-16,-0.32,-0.09,-0.23,PINS
27,2019-08-01,-0.06,-0.09,0.03,PINS
26,2019-10-31,0.01,0.00447,0.00553,PINS
25,2020-02-06,0.12,0.07,0.04999999999999999,PINS
24,2020-05-05,-0.1,-0.08,-0.020000000000000004,PINS
23,2020-07-31,-0.07,-0.15,0.07999999999999999,PINS
22,2020-10-28,0.13,0.02585,0.10415,PINS
21,2021-02-04,0.43,0.32,0.10999999999999999,PINS
20,2021-04-27,0.11,0.07,0.039999999999999994,PINS
19,2021-07-29,0.25,0.13,0.12,PINS
18,2021-11-04,0.28,0.24,0.040000000000000036,PINS
17,2022-02-03,0.49,0.45,0.03999999999999998,PINS
16,2022-04-27,0.1,0.03647,0.06353,PINS
15,2022-08-01,0.11,0.17,-0.06000000000000001,PINS
14,2022-10-27,0.11,0.05,0.06,PINS
13,2023-02-06,0.29,0.28,0.009999999999999953,PINS
12,2023-04-27,0.08,0.0153,0.06470000000000001,PINS
11,2023-08-01,0.21,0.12,0.09,PINS
10,2023-10-30,0.28,0.21,0.07000000000000003,PINS
9,2024-02-08,0.53,0.51,0.020000000000000018,PINS
8,2024-04-30,0.2,0.135,0.065,PINS
7,2024-07-30,0.29,0.2802,0.009799999999999975,PINS
6,2024-11-07,0.4,0.3433,0.05670000000000003,PINS
5,2025-02-06,0.33,0.63,-0.3,PINS
4,2025-05-08,0.23,0.2552,-0.025199999999999972,PINS
3,2025-08-07,0.33,0.3537,-0.0237,PINS
2,2025-11-06,,0.42,,PINS
132,1993-03-12,0.05,0.08,-0.03,FDX
131,1993-07-13,0.25,0.25,0.0,FDX
130,1993-09-14,0.15,0.11,0.039999999999999994,FDX
129,1993-12-13,0.27,0.24,0.030000000000000027,FDX
128,1994-03-11,0.11,0.11,0.0,FDX
127,1994-06-30,0.36,0.32,0.03999999999999998,FDX
126,1994-09-14,0.27,0.23,0.04000000000000001,FDX
125,1994-12-13,0.38,0.35,0.030000000000000027,FDX
124,1995-03-14,0.21,0.18,0.03,FDX
123,1995-06-29,0.39,0.4,-0.010000000000000009,FDX
122,1995-09-14,0.33,0.29,0.040000000000000036,FDX
121,1995-12-13,0.39,0.42,-0.02999999999999997,FDX
120,1996-03-14,0.12,0.15,-0.03,FDX
119,1996-07-01,0.5,0.42,0.08000000000000002,FDX
118,1996-09-16,0.27,0.32,-0.04999999999999999,FDX
117,1996-12-12,0.4,0.37,0.030000000000000027,FDX
116,1997-03-13,0.27,0.26,0.010000000000000009,FDX
115,1997-06-30,0.57,0.54,0.029999999999999916,FDX
114,1997-09-15,0.6,0.37,0.22999999999999998,FDX
113,1997-12-11,0.46,0.49,-0.02999999999999997,FDX
112,1998-03-25,0.33,0.29,0.040000000000000036,FDX
111,1998-07-08,0.57,0.57,0.0,FDX
110,1998-09-24,0.5,0.49,0.010000000000000009,FDX
109,1998-12-17,0.62,0.53,0.08999999999999997,FDX
108,1999-03-18,0.27,0.23,0.04000000000000001,FDX
107,1999-06-30,0.73,0.7,0.030000000000000027,FDX
106,1999-09-16,0.52,0.54,-0.020000000000000018,FDX
105,1999-12-16,0.57,0.55,0.019999999999999907,FDX
104,2000-03-23,0.39,0.34,0.04999999999999999,FDX
103,2000-06-28,0.85,0.81,0.039999999999999925,FDX
102,2000-09-19,0.58,0.54,0.039999999999999925,FDX
101,2000-12-20,0.67,0.67,0.0,FDX
100,2001-03-21,0.37,0.37,0.0,FDX
99,2001-06-28,0.64,0.52,0.12,FDX
98,2001-09-20,0.36,0.31,0.04999999999999999,FDX
97,2001-12-19,0.81,0.57,0.2400000000000001,FDX
96,2002-03-20,0.39,0.37,0.020000000000000018,FDX
95,2002-06-25,0.78,0.77,0.010000000000000009,FDX
94,2002-09-19,0.52,0.49,0.030000000000000027,FDX
93,2002-12-18,0.81,0.79,0.020000000000000018,FDX
92,2003-03-19,0.49,0.5,-0.010000000000000009,FDX
91,2003-06-24,0.92,0.9,0.020000000000000018,FDX
90,2003-09-17,0.61,0.57,0.040000000000000036,FDX
89,2003-12-17,0.87,0.9,-0.030000000000000027,FDX
88,2004-03-17,0.71,0.67,0.039999999999999925,FDX
87,2004-06-23,1.33,1.33,0.0,FDX
86,2004-09-22,1.08,1.08,0.0,FDX
85,2004-12-16,1.21,1.27,-0.06000000000000005,FDX
84,2005-03-17,1.03,0.98,0.050000000000000044,FDX
83,2005-06-23,1.46,1.48,-0.020000000000000018,FDX
82,2005-09-21,1.25,1.17,0.08000000000000007,FDX
81,2005-12-21,1.53,1.4,0.13000000000000012,FDX
80,2006-03-22,1.38,1.3,0.07999999999999985,FDX
79,2006-06-21,1.82,1.77,0.050000000000000044,FDX
78,2006-09-21,1.53,1.52,0.010000000000000009,FDX
77,2006-12-20,1.89,1.76,0.1299999999999999,FDX
76,2007-03-21,1.35,1.33,0.020000000000000018,FDX
75,2007-06-20,1.9,1.95,-0.050000000000000044,FDX
74,2007-09-20,1.58,1.54,0.040000000000000036,FDX
73,2007-12-20,1.54,1.5,0.040000000000000036,FDX
72,2008-03-20,1.26,1.22,0.040000000000000036,FDX
71,2008-06-18,1.45,1.47,-0.020000000000000018,FDX
70,2008-09-18,1.23,1.23,0.0,FDX
69,2008-12-18,1.58,1.57,0.010000000000000009,FDX
68,2009-03-19,0.31,0.46,-0.15000000000000002,FDX
67,2009-06-17,0.64,0.51,0.13,FDX
66,2009-09-17,0.58,0.58,0.0,FDX
65,2009-12-17,1.1,1.06,0.040000000000000036,FDX
64,2010-03-18,0.76,0.72,0.040000000000000036,FDX
63,2010-06-16,1.33,1.32,0.010000000000000009,FDX
62,2010-09-16,1.2,1.21,-0.010000000000000009,FDX
61,2010-12-16,1.16,1.31,-0.15000000000000013,FDX
60,2011-03-17,0.81,0.82,-0.009999999999999898,FDX
59,2011-06-22,1.75,1.72,0.030000000000000027,FDX
58,2011-09-22,1.46,1.45,0.010000000000000009,FDX
57,2011-12-15,1.57,1.52,0.050000000000000044,FDX
56,2012-03-22,1.55,1.35,0.19999999999999996,FDX
55,2012-06-19,1.99,1.92,0.07000000000000006,FDX
54,2012-09-18,1.45,1.4,0.050000000000000044,FDX
53,2012-12-19,1.39,1.41,-0.020000000000000018,FDX
52,2013-03-20,1.23,1.38,-0.1499999999999999,FDX
51,2013-06-19,2.13,1.96,0.16999999999999993,FDX
50,2013-09-18,1.53,1.5,0.030000000000000027,FDX
49,2013-12-18,1.57,1.64,-0.06999999999999984,FDX
48,2014-03-19,1.23,1.45,-0.21999999999999997,FDX
47,2014-06-18,2.46,2.36,0.10000000000000009,FDX
46,2014-09-17,2.1,1.96,0.14000000000000012,FDX
45,2014-12-17,2.14,2.22,-0.08000000000000007,FDX
44,2015-03-18,2.01,1.87,0.13999999999999968,FDX
43,2015-06-17,2.66,2.7,-0.040000000000000036,FDX
42,2015-09-16,2.42,2.46,-0.040000000000000036,FDX
41,2015-12-16,2.58,2.51,0.07000000000000028,FDX
40,2016-03-16,2.51,2.33,0.17999999999999972,FDX
39,2016-06-21,3.3,3.26,0.040000000000000036,FDX
38,2016-09-20,2.9,2.81,0.08999999999999986,FDX
37,2016-12-20,2.8,2.9,-0.10000000000000009,FDX
36,2017-03-21,2.35,2.62,-0.27,FDX
35,2017-06-20,4.25,3.88,0.3700000000000001,FDX
34,2017-09-19,2.51,3.09,-0.5800000000000001,FDX
33,2017-12-19,3.18,2.88,0.30000000000000027,FDX
32,2018-03-20,3.72,3.08,0.6400000000000001,FDX
31,2018-06-19,5.91,5.72,0.1900000000000004,FDX
30,2018-09-17,3.46,3.81,-0.3500000000000001,FDX
29,2018-12-18,4.03,3.94,0.0900000000000003,FDX
28,2019-03-19,3.03,3.11,-0.08000000000000007,FDX
27,2019-06-25,5.01,4.81,0.20000000000000018,FDX
26,2019-09-17,3.05,3.15,-0.10000000000000009,FDX
25,2019-12-17,2.51,2.76,-0.25,FDX
24,2020-03-17,1.41,1.41,0.0,FDX
23,2020-06-30,2.53,1.42,1.1099999999999999,FDX
22,2020-09-15,4.87,2.69,2.18,FDX
21,2020-12-17,4.83,4.01,0.8200000000000003,FDX
20,2021-03-18,3.47,3.23,0.2400000000000002,FDX
19,2021-06-24,5.01,4.99,0.019999999999999574,FDX
18,2021-09-21,4.37,4.91,-0.54,FDX
17,2021-12-16,4.83,4.28,0.5499999999999998,FDX
16,2022-03-17,4.59,4.64,-0.04999999999999982,FDX
15,2022-06-23,6.87,6.91,-0.040000000000000036,FDX
14,2022-09-22,3.44,5.14,-1.6999999999999997,FDX
13,2022-12-20,3.18,2.82,0.3600000000000003,FDX
12,2023-03-16,3.41,2.73,0.6800000000000002,FDX
11,2023-06-20,4.94,4.89,0.05000000000000071,FDX
10,2023-09-20,4.55,3.73,0.8199999999999998,FDX
9,2023-12-19,3.99,4.18,-0.1899999999999995,FDX
8,2024-03-21,3.86,3.45,0.4099999999999997,FDX
7,2024-06-25,5.41,5.35,0.0600000000000005,FDX
6,2024-09-19,3.6,4.76,-1.1599999999999997,FDX
5,2024-12-19,4.05,3.95,0.09999999999999964,FDX
4,2025-03-20,4.51,4.56,-0.04999999999999982,FDX
3,2025-06-24,6.07,5.82,0.25,FDX
2,2025-09-18,3.83,3.6,0.22999999999999998,FDX
1,2025-12-18,,3.99,,FDX
80,2006-04-17,0.05,0.13,-0.08,ET
79,2006-07-17,0.08,0.03974,0.040260000000000004,ET
78,2006-11-14,-0.02,-0.00807,-0.01193,ET
77,2007-01-16,0.05,0.06,-0.009999999999999995,ET
76,2007-04-11,0.17,0.14,0.03,ET
75,2007-07-10,0.1,0.08,0.020000000000000004,ET
74,2007-10-30,0.14,0.06,0.08000000000000002,ET
73,2008-01-09,0.06,0.09,-0.03,ET
72,2008-05-12,0.14,0.17,-0.03,ET
71,2008-08-11,0.14,0.07,0.07,ET
70,2008-11-10,0.12,0.07,0.04999999999999999,ET
69,2009-02-16,0.03,0.09,-0.06,ET
68,2009-05-11,0.17,0.19,-0.01999999999999999,ET
67,2009-08-10,0.12,0.11,0.009999999999999995,ET
66,2009-11-09,0.05,0.11,-0.06,ET
65,2010-02-18,0.16,0.12,0.04000000000000001,ET
64,2010-05-06,0.13,0.16,-0.03,ET
63,2010-08-09,0.08,0.09,-0.009999999999999995,ET
62,2010-11-09,0.06,0.08,-0.020000000000000004,ET
61,2011-02-16,0.09,0.11,-0.020000000000000004,ET
60,2011-05-04,0.1,0.15,-0.04999999999999999,ET
59,2011-08-03,0.08,0.09,-0.009999999999999995,ET
58,2011-11-02,0.08,0.09,-0.009999999999999995,ET
57,2012-02-15,0.1,0.11,-0.009999999999999995,ET
56,2012-05-08,0.09,0.09,0.0,ET
55,2012-08-07,0.05,0.11,-0.06,ET
54,2012-11-07,0.17,0.1,0.07,ET
53,2013-02-20,0.01,0.14,-0.13,ET
52,2013-05-08,0.06,0.12,-0.06,ET
51,2013-08-07,0.11,0.16,-0.05,ET
50,2013-11-05,0.06,0.16,-0.1,ET
49,2014-02-19,0.62,0.15,0.47,ET
48,2014-05-06,0.15,0.17,-0.020000000000000018,ET
47,2014-08-06,0.15,0.16,-0.010000000000000009,ET
46,2014-11-05,0.18,0.17,0.009999999999999981,ET
45,2015-02-19,0.37,0.2,0.16999999999999998,ET
44,2015-05-06,0.26,0.35,-0.08999999999999997,ET
43,2015-08-05,0.28,0.27,0.010000000000000009,ET
42,2015-11-05,0.28,0.26,0.020000000000000018,ET
41,2016-02-24,0.3,0.36,-0.06,ET
40,2016-05-04,0.3,0.29,0.010000000000000009,ET
39,2016-08-03,0.23,0.29,-0.05999999999999997,ET
38,2016-11-09,0.47,0.25,0.21999999999999997,ET
37,2017-02-22,0.14,0.24,-0.09999999999999998,ET
36,2017-05-03,0.22,0.26,-0.04000000000000001,ET
35,2017-08-08,0.18,0.25,-0.07,ET
34,2017-11-07,0.22,0.36,-0.13999999999999999,ET
33,2018-02-21,0.28,0.34,-0.06,ET
32,2018-05-09,0.39,0.41,-0.019999999999999962,ET
31,2018-08-08,0.31,0.46,-0.15000000000000002,ET
30,2018-11-07,0.32,0.55,-0.23000000000000004,ET
29,2019-02-20,0.27,0.34,-0.07,ET
28,2019-05-08,0.34,0.4,-0.06,ET
27,2019-08-07,0.33,0.37,-0.03999999999999998,ET
26,2019-11-06,0.32,0.37,-0.04999999999999999,ET
25,2020-02-19,0.38,0.36,0.020000000000000018,ET
24,2020-05-11,0.18,0.32,-0.14,ET
23,2020-08-05,0.13,0.28,-0.15000000000000002,ET
22,2020-11-04,0.3,0.23,0.06999999999999998,ET
21,2021-02-17,0.19,0.26,-0.07,ET
20,2021-05-06,1.21,0.31,0.8999999999999999,ET
19,2021-08-03,0.2,0.26,-0.06,ET
18,2021-11-03,0.2,0.28,-0.08000000000000002,ET
17,2022-02-16,0.29,0.28,0.009999999999999953,ET
16,2022-05-04,0.37,0.32,0.04999999999999999,ET
15,2022-08-03,0.39,0.36,0.030000000000000027,ET
14,2022-11-01,0.29,0.38,-0.09000000000000002,ET
13,2023-02-15,0.34,0.38,-0.03999999999999998,ET
12,2023-05-02,0.32,0.37,-0.04999999999999999,ET
11,2023-08-02,0.25,0.33,-0.08000000000000002,ET
10,2023-11-01,0.31,0.29,0.020000000000000018,ET
9,2024-02-14,0.37,0.35,0.020000000000000018,ET
